bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
S Sreesanth,Holkar Cricket Stadium,Kings XI Punjab,48,44,71.43181818181819,7.045406546990496,22.023255813953487,3,72.33333333333333,6.870967741935484,20.666666666666668,2,75.0,6.5,24.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
SJ Srivastava,Holkar Cricket Stadium,Kochi Tuskers Kerala,102,14,73.78571428571429,8.019607843137255,20.4,1,102.0,6.461538461538462,13.0,1,102.0,6.461538461538462,13.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
A Mithun,M Chinnaswamy Stadium,Kolkata Knight Riders,40,16,51.25,8.615384615384615,39.0,2,57.5,7.384615384615385,39.0,7,52.42857142857143,7.757142857142857,46.66666666666666,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
B Lee,M Chinnaswamy Stadium,Royal Challengers Bangalore,63,38,71.73684210526316,6.82532751091703,30.53333333333333,4,55.75,8.193548387096774,93.0,2,61.5,7.116279069767442,43.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
CH Gayle,M Chinnaswamy Stadium,Kolkata Knight Riders,12,38,43.6578947368421,6.986301369863014,30.73684210526316,2,22.0,6.0,21.0,13,45.07692307692308,6.9523809523809526,23.625,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
CK Langeveldt,M Chinnaswamy Stadium,Kolkata Knight Riders,92,7,96.42857142857144,6.472727272727273,12.692307692307692,1,92.0,3.333333333333333,9.0,1,92.0,3.333333333333333,9.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Iqbal Abdulla,M Chinnaswamy Stadium,Royal Challengers Bangalore,61,48,63.895833333333336,6.890774125132555,20.95555555555556,2,49.5,5.612903225806452,31.0,6,71.5,8.065573770491802,17.428571428571427,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
JD Unadkat,M Chinnaswamy Stadium,Royal Challengers Bangalore,43,93,70.15053763440861,8.464393179538616,19.94,11,56.45454545454545,8.794117647058824,22.666666666666668,13,57.53846153846154,8.24124513618677,25.7,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
JH Kallis,M Chinnaswamy Stadium,Royal Challengers Bangalore,94,89,62.29213483146067,7.410783768760423,24.31081081081081,6,87.16666666666667,5.587786259541985,14.555555555555555,16,67.25,7.535294117647059,24.285714285714285,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
L Balaji,M Chinnaswamy Stadium,Royal Challengers Bangalore,53,73,74.20547945205479,7.440914866581957,18.51764705882353,12,81.83333333333333,7.453125,14.22222222222222,6,83.83333333333333,8.511627906976743,14.333333333333334,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
S Aravind,M Chinnaswamy Stadium,Kolkata Knight Riders,61,38,74.21052631578948,7.66751269035533,16.416666666666668,6,68.0,9.0,13.25,19,76.05263157894737,6.435233160621761,15.44,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
V Kohli,M Chinnaswamy Stadium,Kolkata Knight Riders,6,26,24.807692307692307,8.045454545454545,52.8,4,8.5,11.1,24.0,7,18.714285714285715,8.94915254237288,59.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Z Khan,M Chinnaswamy Stadium,Kolkata Knight Riders,61,99,78.35353535353535,7.09402460456942,19.126050420168067,15,81.66666666666667,7.371951219512195,15.61904761904762,25,82.56,7.350785340314136,16.852941176470587,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
A Mishra,Wankhede Stadium,Mumbai Indians,79,161,72.14906832298136,7.071678321678322,18.857142857142858,22,76.86363636363636,7.269902912621359,20.6,7,70.28571428571429,6.777777777777778,27.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Anand Rajan,Wankhede Stadium,Mumbai Indians,150,8,75.25,6.962962962962963,16.2,2,90.0,5.647058823529412,8.5,1,150.0,6.2727272727272725,5.5,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
DS Kulkarni,Wankhede Stadium,Deccan Chargers,123,92,67.83695652173913,7.560767590618337,20.615384615384617,4,59.0,6.476190476190476,15.75,15,90.06666666666666,7.331412103746397,13.88,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
DT Christian,Wankhede Stadium,Mumbai Indians,42,49,58.69387755102041,7.496746203904555,23.05,11,51.45454545454545,8.80373831775701,35.666666666666664,6,47.16666666666666,6.640776699029126,34.333333333333336,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Harbhajan Singh,Wankhede Stadium,Deccan Chargers,71,160,70.10625,6.741418764302059,21.714285714285715,8,78.0,6.033898305084746,17.7,47,72.61702127659575,6.767175572519084,20.54901960784314,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
I Sharma,Wankhede Stadium,Mumbai Indians,98,101,68.01980198019803,7.420560747663552,26.75,14,80.35714285714286,7.672727272727273,19.41176470588235,6,86.16666666666667,7.608695652173913,15.333333333333334,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
JP Duminy,Wankhede Stadium,Mumbai Indians,53,49,40.795918367346935,6.8644793152639085,30.47826086956522,5,37.2,6.2727272727272725,33.0,3,46.0,6.0,21.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
KA Pollard,Wankhede Stadium,Deccan Chargers,49,107,48.83177570093458,7.85750315258512,19.580246913580247,5,76.0,6.461538461538462,11.375,29,54.37931034482759,8.043103448275861,18.56,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MM Patel,Wankhede Stadium,Deccan Chargers,48,63,80.31746031746032,7.250361794500724,16.853658536585368,8,65.125,8.036363636363637,23.571428571428573,17,83.17647058823529,6.892950391644908,15.958333333333334,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
PP Ojha,Wankhede Stadium,Mumbai Indians,54,90,71.23333333333333,6.974807197943445,19.646464646464647,7,77.85714285714286,5.734177215189874,17.555555555555557,15,70.46666666666667,6.9423076923076925,18.352941176470587,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
SL Malinga,Wankhede Stadium,Deccan Chargers,77,122,91.24590163934428,6.443846671149967,15.819148936170214,8,120.25,4.303664921465969,9.55,43,95.74418604651164,6.432637571157495,14.438356164383562,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
TL Suman,Wankhede Stadium,Deccan Chargers,24,11,42.45454545454545,7.697368421052632,21.714285714285715,1,24.0,7.5,13.0,2,15.0,9.0,20.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
AM Salvi,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,100,7,70.14285714285714,7.3076923076923075,22.285714285714285,2,74.5,9.08108108108108,12.333333333333334,1,100.0,9.36,12.5,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
IK Pathan,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,121,101,68.76237623762377,7.2948414576431615,21.343434343434343,10,50.8,7.719101123595506,29.666666666666668,5,69.4,8.068965517241379,23.2,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
JR Hopes,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,36,20,54.5,8.764227642276422,26.357142857142858,2,54.5,10.0,42.0,1,36.0,9.0,19.0,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
M Morkel,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,87,70,83.02857142857142,7.080635668040023,19.306818181818183,12,96.33333333333331,6.244067796610169,14.75,3,110.66666666666669,4.702702702702703,12.333333333333334,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
P Kumar,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,89,119,69.36134453781513,7.06712172923777,25.852941176470587,14,67.71428571428571,7.662420382165605,26.166666666666668,7,68.71428571428571,5.458064516129032,31.0,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
PC Valthaty,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,73,10,47.9,7.803921568627451,21.857142857142858,2,39.5,9.4,30.0,3,75.66666666666667,6.821917808219178,24.33333333333333,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
PP Chawla,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,129,180,66.71111111111111,7.702173913043478,19.574468085106385,19,68.89473684210526,7.276595744680851,17.904761904761905,9,84.33333333333333,6.955223880597015,15.461538461538462,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
RJ Harris,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,91,37,81.8108108108108,6.922543352601156,18.404255319148938,4,95.5,6.12,16.666666666666668,6,93.83333333333331,5.794520547945205,16.22222222222222,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
S Sriram,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,6,2,12.0,16.333333333333332,20.0,1,6.0,25.0,7.0,1,6.0,25.0,7.0,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
SJ Srivastava,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,100,14,73.78571428571429,8.019607843137255,20.4,2,82.0,9.176470588235292,25.5,3,78.66666666666667,8.869565217391305,17.25,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
VR Aaron,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,74,50,66.88,7.892957746478873,23.15217391304348,9,65.33333333333333,7.1414634146341465,34.166666666666664,2,62.0,5.2075471698113205,55.0,11,130.71428571428572,1.3071428571428572,7.8428571428571425,1.3071428571428572,343.6363636363636
AA Chavan,Holkar Cricket Stadium,Kochi Tuskers Kerala,12,13,56.0,7.482352941176471,31.875,1,12.0,10.0,7.0,1,12.0,10.0,7.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
BJ Hodge,Holkar Cricket Stadium,Rajasthan Royals,191,20,47.0,7.411764705882353,13.22222222222222,3,67.66666666666667,7.833333333333333,7.2,2,104.5,6.5,7.2,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
JDP Oram,Holkar Cricket Stadium,Kochi Tuskers Kerala,43,14,57.21428571428572,8.40983606557377,18.76923076923077,1,43.0,16.0,12.0,1,43.0,16.0,12.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
ND Doshi,Holkar Cricket Stadium,Kochi Tuskers Kerala,39,4,40.5,8.210526315789474,28.5,1,39.0,11.25,8.0,1,39.0,11.25,8.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
P Parameswaran,Holkar Cricket Stadium,Rajasthan Royals,92,8,69.125,8.264150943396226,17.666666666666668,1,92.0,5.181818181818182,11.0,2,59.0,7.0285714285714285,17.5,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
P Prasanth,Holkar Cricket Stadium,Rajasthan Royals,6,1,6.0,18.0,7.0,1,6.0,18.0,7.0,1,6.0,18.0,7.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
